country,article_name,revision_id,article_quality
Pakistan,Asif Ali Zardari,806182887,C
Bangladesh,Khaleda Zia,806183271,C
United Kingdom,Peter Mandelson,806183462,C
South Korean,Choo Mi-ae,806184478,C
Philippines,Imee Marcos,806184872,C
India,Sardar Surjit Singh Majithia,806185787,C
Lebanon,Amine Gemayel,806187054,C
Papua New Guinea,Ephraim Apelis,806187192,C
Ghana,Daniel Aweyue Syme,806187765,C
Nigeria,Naja'atu Bala Muhammad,806188216,C
"Congo, Dem. Rep. of",Eugène Serufuli Ngayabaseka,806189185,C
"Congo, Dem. Rep. of",Julien Paluku Kahongya,806189633,C
Panama,List of heads of state of Panama,806189786,C
Germany,Heinz Kessler,806190486,C
Ireland,"Christopher St Lawrence, 10th Baron Howth",806190544,C
Spain,Patricio French,806190671,C
Thailand,Chirayu Isarangkun Na Ayuthaya,806192640,C
Ghana,Tabitha Sybil Quaye,806193935,C
Croatia,Milka Planinc,806196071,C
India,Paritala Ravindra,806196742,C
Guyana,Janet Jagan,806198525,C
Nigeria,Tamunosisi Gogo Jaja,806199188,C
Thailand,Chitchai Wannasathit,806199330,C
Finland,Reijo Hongisto,806199384,C
Israel,Ruhama Avraham,806199672,C
Nigeria,Iya Abubakar,806199914,C
Poland,Marie Casimire Louise de La Grange d'Arquien,806200500,C
Lebanon,Mohamad Chatah,806200874,C
Armenia,Anton Kochinyan,806200950,C
United Kingdom,Peter Eckersley (cricketer),806201021,C
Russia,Sergei Obukhov,806201160,C
United Kingdom,Iain Duncan Smith,806201517,C
Finland,Pauli Kiuru,806202702,C
Nigeria,Oby Ezekwesili,806203008,C
Serbia,Jovica Stanišić,806203721,C
India,Mahatma Gandhi,806203768,C
Myanmar,Kinwun Mingyi U Kaung,806204167,C
Brazil,Marta Suplicy,806204187,C
Russia,Roman Abramovich,806204233,C
Turkey,Ali Bozer,806204448,C
Nigeria,Obi Wali,806205502,C
Nigeria,Patrick Abba Moro,806205623,C
Russia,Yury Kokov,806206941,C
Nigeria,Ibrahim Adetola-Kazeem,806207043,C
Estonia,Jüri Tamm,806207317,C
Nigeria,Bartholomew Nnaji,806208004,C
Austria,Prince Carl of Solms-Braunfels,806208184,C
Belgium,Petra De Sutter,806208373,C
Myanmar,Sultan Mahmud (minister),806208919,C
Belgium,Goedele Vermeiren,806209048,C
Botswana,Ponatshego Kedikilwe,806209321,C
Ireland,Eamonn Coghlan,806210596,C
Saudi Arabia,Sultan bin Abdulaziz Al Saud,806210746,C
Lebanon,Asmar Asmar,806211507,C
Ireland,Wolfe Tone,806212747,C
Germany,Lotte Toberentz,806214024,C
Fiji,Penaia Kadavulevu,806214125,C
New Zealand,Maureen Waaka,806214857,C
South Africa,Helen Zille,806214900,C
Malaysia,Goh Leong San,806215172,C
Afghanistan,Hafizullah Amin,806216425,C
Uruguay,Mónica Xavier,806216793,C
Macedonia,Zoran Jolevski,806217021,C
Fiji,Litia Cakobau,806217920,C
Fiji,Samanunu Cakobau-Talakuli,806218197,C
Ivorian,Alassane Ouattara,806218350,C
India,Gojen Gadi,806219014,C
Fiji,"George Cakobau, Jr.",806219038,C
Somalia,Thabit Abdi Mohammed,806219370,C
Grenada,Cécile La Grenade,806219852,C
Liechtenstein,Otmar Hasler,806219994,C
Liechtenstein,List of heads of government of Liechtenstein,806220101,C
Turkey,Emine Ülker Tarhan,806220286,C
Armenia,Levon Ter-Petrosyan,806221302,C
Kyrgyzstan,Cholpon Sultanbekova,806221820,C
Sweden,Ture Malmgren,806221836,C
Burkina Faso,Jean-Baptiste Ouédraogo,806222264,C
Spain,Fernando de Leyba,806222749,C
Bangladesh,Golam Mohammad Rabbani,806223655,C
Denmark,Margrethe Vestager,806223817,C
Russia,Alexander Stroganov,806225589,C
Germany,Matthias Erzberger,806226354,C
Mauritius,Anerood Jugnauth,806230213,C
Pakistan,Ghulam Bibi Bharwana,806230250,C
Greece,Melina Mercouri,806230945,C
Czech Republic,Dan Ťok,806231200,C
Taiwan,Yu Chen Yueh-ying,806231546,C
Russia,Marat Khusnullin,806231584,C
China,Shen Kuo,806232356,C
China,Su Shi,806232695,C
China,Su Song,806232750,C
United Kingdom,Philip Goodhart,806235117,C
China,Ban Zhao,806235259,C
Somalia,Mohamed Afrah Qanyare,806235479,C
Croatia,Savo Zlatić,806238538,C
Morocco,Abdelghani Bousta,806238643,C
Australia,Arthur Cutts,806238835,C
United Kingdom,Anne Begg,806240308,C
Russia,Alexander Sergeyevich Yakovlev,806241353,C
Netherlands,William the Silent,806241970,C
Canada,Anam Kazim,806244251,C
Canada,Salma Zahid,806244656,C
Canada,Muhammad Fiaz,806245544,C
Canada,Yasir Naqvi,806246262,C
Canada,Shad Qadri,806247226,C
Germany,Hermann von Stengel,806247924,C
Portugal,Albino Aroso,806248187,C
Russia,Andrei Vladimirovich Bogdanov,806248989,C
Portugal,Francisco Luís Gomes,806250210,C
United States,Smedley Butler,806251135,C
Portugal,Joaquim Heliodoro da Cunha Rivara,806252104,C
Hungary,József Teleki,806253359,C
Italy,Cardinal Mazarin,806253847,C
Norway,Bjørn Ihler,806254837,C
Kosovo,Ramush Haradinaj,806255157,C
India,Parveen Amanullah,806255959,C
Spain,Simón de Herrera,806256118,C
Thailand,Yaowapa Boorapolchai,806257334,C
Peru,Mauricio Mulder,806257470,C
Tokelauan,Jonathan Kings,806257719,C
Greece,Evangelos Basiakos,806258202,C
Tokelauan,Administrator of Tokelau,806258588,C
Australia,Amelia Best,806259350,C
Ghana,John Dramani Mahama,806259953,C
Ethiopia,Andargachew Tsige,806260035,C
France,Carla Bruni,806262370,C
New Zealand,Robert Campbell Begg,806263292,C
Pakistan,General Rani,806263296,C
China,Xu Guangqi,806263363,C
Mongolia,Tsakhiagiin Elbegdorj,806263572,C
Dominica,Phyllis Shand Allfrey,806263609,C
United States,List of the first LGBT holders of political offices in the United States,806265292,C
Dominican Republic,Jacinto Peynado Garrigosa,806266231,C
Austria,Eva Glawischnig-Piesczek,806266674,C
Taiwan,Lee Meng-yen,806268022,C
Ireland,Bob Brady,806268505,C
Pakistan,Liaquat Ali Khan,806268841,C
Germany,Karl-Günther Heimsoth,806270442,C
Spain,Diego Columbus,806271046,C
Peru,Javier Alva Orlandini,806274052,C
Ukraine,Oles Buzina,806274799,C
Russia,Garry Kasparov,806275469,C
Uganda,Barbara Nekesa Oundo,806276711,C
Uganda,Oliver Wonekha,806276835,C
South Africa,Andrew Feinstein,806276907,C
Pakistan,Choudhry Bilal Ahmed,806280863,C
Nigeria,Moshood Abiola,806281690,C
Turkey,Mahmud Muhtar Pasha,806282436,C
Nigeria,Chris Ekiyor,806282636,C
Malaysia,Reezal Merican Naina Merican,806282713,C
Spain,José Acosta Cubero,806283551,C
Pakistan,Sardar Arif Shahid,806284814,C
Spain,Hildegart Rodríguez Carballeira,806285201,C
India,Arun Kumar Sarmah,806286568,C
Philippines,Rajah Sulayman,806287197,C
United States,Julius Stahel,806287221,C
Ivorian,Hortense Aka-Anghui,806287770,C
Germany,Alice Weidel,806288008,C
Senegal,Aminata Mbengue Ndiaye,806288103,C
Italy,Anna Maria Muccioli,806288227,C
United States,List of richest American politicians,806288612,C
Guinea-Bissau,Francisca Pereira,806288924,C
Ecuador,Denisse Robles,806289072,C
Cameroon,Célestine Ketcha Courtès,806289328,C
New Zealand,Harete Hipango,806289913,C
Nigeria,Goni Modu Bura,806289927,C
Venezuela,Irene Sáez,806289938,C
Norway,Marit Arnstad,806289983,C
New Zealand,Denise Lee,806290071,C
Tajikistan,Qimmatgul Aliberdiyeva,806290080,C
Tajikistan,Gulafzo Savriddinova,806290431,C
New Zealand,Erica Stanford,806290437,C
Yemen,Vice President of Yemen,806291651,C
Portugal,Manuel Alegre,806292206,C
Denmark,Inger Støjberg,806293798,C
New Zealand,Jenny Marcroft,806294764,C
New Zealand,Mark Patterson (New Zealand politician),806294887,C
Armenia,Ruben Darbinyan,806295038,C
New Zealand,Kiri Allan,806295445,C
New Zealand,Ginny Andersen,806295502,C
New Zealand,Liz Craig,806295531,C
New Zealand,Paul Eagle,806295640,C
New Zealand,Anahila Kanongata'a-Suisuiki,806295714,C
New Zealand,Marja Lubeck,806295808,C
New Zealand,Jo Luxton,806295819,C
Uruguay,Gonzalo Nin Novoa,806295845,C
New Zealand,Willow-Jean Prime,806296014,C
New Zealand,Priyanca Radhakrishnan,806296022,C
New Zealand,Deborah Russell,806296099,C
New Zealand,Louisa Wall,806296503,C
Bolivia,Gonzalo Sánchez de Lozada,806296640,C
China,Yang Xian (Ming dynasty),806297107,C
Portugal,Álvaro Martins Homem III,806297208,C
Canada,David Khan,806297859,C
Chile,Rodolfo Stange,806298408,C
Colombia,Elsa Noguera,806298707,C
Somalia,Ahmed Mohamed Mohamoud,806298816,C
Ireland,Al Smith,806299516,C
Bosnia-Herzegovina,Milomir Stakić,806299837,C
Nicaragua,William Walker (filibuster),806300150,C
Bosnia-Herzegovina,Mehmed Kapetanović,806300228,C
Chile,José Toribio Merino,806300287,C
Netherlands,Wil Schuurman,806300618,C
China,Zhang Zhu,806301648,C
United Kingdom,"Lewis Harcourt, 1st Viscount Harcourt",806302832,C
Turkey,İsmet İnönü,806303791,C
France,"Édouard Mortier, Duke of Trévise",806304069,C
New Zealand,Saul Goldsmith,806305670,C
Tunisia,Tahar Ben Ammar,806306423,C
New Zealand,Electoral history of Grant Robertson,806306633,C
Australia,Dawn Fraser,806307016,C
Lebanon,Solange Gemayel,806307389,C
Serbia,Marko Blagojević,806308239,C
Serbia,Miljan Damjanović,806308343,C
Philippines,Joko Diaz,806309382,C
"Korea, North",Pak Chong-ae,806309390,C
New Zealand,Jan Tinetti,806309568,C
"Korea, South",Kang Nung-su,806310375,C
Singapore,Grace Fu,806310744,C
India,List of politicians of Indian descent,806311457,C
New Zealand,Electoral history of James Shaw,806311737,C
Nepal,Dilli Raman Regmi,806312831,C
Lebanon,Alfred Naqqache,806312913,C
India,C. Rajagopalachari,806313042,C
Netherlands,Geert Wilders,806313892,C
Iceland,Árni Páll Árnason,806314914,C
Singapore,Indranee Rajah,806315188,C
Libya,Idris of Libya,806317468,C
Singapore,Lee Li Lian,806317518,C
Nicaragua,Enrique Bolaños,806318329,C
Malaysia,Gooi Hsiao-Leung,806318338,C
Norway,Hanne Dyveke Søttar,806319422,C
South Korean,Na Kyung-won,806319565,C
Nicaragua,José Santos Zelaya,806319898,C
Nigeria,Akinwumi Adesina,806319948,C
Ghana,William Kanyirigi,806321078,C
Kenya,Peter Anyang' Nyong'o,806324173,C
"Korea, North",Kim Yong-nam,806326347,C
India,Alok Sanjar,806327203,C
New Zealand,Don Brash,806327502,C
New Zealand,Peter Fraser (New Zealand politician),806328295,C
New Zealand,George Forbes (New Zealand politician),806328336,C
Norway,Marianne Marthinsen,806328358,C
New Zealand,Harry Holland,806328391,C
New Zealand,Joseph Ward,806328417,C
New Zealand,William MacDonald (New Zealand politician),806328438,C
New Zealand,Thomas Wilford,806328445,C
New Zealand,William Massey,806328489,C
Netherlands,Willem Jacobszoon Coster,806328504,C
China,Jin Yuzhang,806328553,C
New Zealand,John Ballance,806328561,C
"Korea, South",Jo Yon-jun,806328792,C
Norway,Siv Jensen,806329282,C
Norway,Trine Skei Grande,806330216,C
United Kingdom,Gordon Brown,806330974,C
Philippines,Gwendolyn Garcia,806331098,C
France,Bénédicte Peyrol,806331372,C
Norway,Une Aina Bastholm,806331751,C
Norway,Bent Høie,806332411,C
Australia,Patrick Mooney (Australian politician),806332432,C
Norway,Liv Signe Navarsete,806332872,C
Norway,Ingrid Heggø,806332936,C
Australia,Lilian Fowler,806332967,C
New Zealand,James Peter Speid Jamieson,806333585,C
Spain,"Francisco Fernández de la Cueva, 8th Duke of Alburquerque",806335391,C
Malaysia,Christina Liew,806337545,C
Chad,Christine Georges Diguibaye,806337653,C
Uganda,Margaret Zziwa,806337809,C
Ghana,Kwaku Afriyie,806338231,C
New Zealand,Rodney Hide,806338517,C
Fiji,Biman Prasad,806338886,C
New Zealand,Jami-Lee Ross,806339105,C
New Zealand,Tariana Turia,806339135,C
New Zealand,Pita Sharples,806339151,C
New Zealand,Georgina te Heuheu,806339888,C
Ghana,Benjamin Aggrey Ntim,806339965,C
New Zealand,Manahi Nitama Paewai,806340070,C
Cape Colony,Gordon Sprigg,806340214,C
Ghana,Samiu Kwadwo Nuamah,806340803,C
Brazil,Clodovil Hernandes,806342376,C
United Kingdom,John Smith (Labour Party leader),806342976,C
Ghana,Kwakye Darfour,806342995,C
Ghana,Archibald Letsa,806343780,C
Ireland,Goretti Horgan,806345128,C
Indonesia,Suharna Surapranata,806345138,C
Zambia,Yobert K. Shamapande,806345311,C
United Kingdom,Robert Clive,806345639,C
Rwanda,Agnes Binagwaho,806345919,C
Poland,Tadeusz Mazowiecki,806347127,C
Australia,Alex Darling,806347492,C
Australia,David Campbell (Australian politician),806347508,C
Australia,Frank Arkell,806347521,C
Australia,John Jennings (Australian politician),806348058,C
Australia,Hyman Goldstein (politician),806348082,C
Australia,Alfred Reid (politician),806348531,C
Australia,Dick Dein,806348552,C
Serbia,Dragoslav Ćirković,806348601,C
Iran,Morteza-Qoli Bayat,806349416,C
South Africa,Buti Manamela,806350255,C
Colombia,Dilian Francisca Toro,806353802,C
Norway,Eva Kristin Hansen,806353819,C
Norway,Sivert Bjørnstad,806353928,C
Norway,Heidi Greni,806354016,C
Burkina Faso,Simon Compaoré,806354124,C
Norway,Lars Haltbrekken,806354497,C
Burkina Faso,Salif Diallo,806354636,C
Norway,Lene Vågslid,806355340,C
Norway,Geir Jørgen Bekkevold,806355907,C
Chile,Patricio Aylwin,806356151,C
Chile,Eduardo Frei Ruiz-Tagle,806356738,C
Canada,John Innes (politician),806356877,C
Myanmar,Myint Naing,806357003,C
Myanmar,Ye Lwin,806357087,C
Finland,Sanna Marin,806357260,C
United Kingdom,Gloria De Piero,806358038,C
Mongolia,Kyokushūzan Noboru,806359214,C
Palestinian Territory,Khalil al-Wazir,806359448,C
Norway,Kari Henriksen,806360930,C
Norway,Norunn Tveiten Benestad,806361119,C
Norway,Lene Westgaard-Halle,806362252,C
Angola,President of Angola,806363901,C
Philippines,Edu Manzano,806364022,C
Sierra Leone,John Karefa-Smart,806364858,C
Egypt,Mohamed Morsi,806365281,C
Armenia,Vigen Sargsyan,806365455,C
United States,Patrick Miles Jr.,806367442,C
Germany,Birgitta Wolff,806368515,C
Poland,Paweł Szałamacha,806368648,C
Pakistan,Chaudhry Muhammad Afzal Sahi,806369152,C
Nigeria,Funmi Tejuosho,806370213,C
Russia,Igor Levitin,806370452,C
China,Liao Chengzhi,806370565,C
Chile,César Mendoza,806372092,C
United States,Arthur Brown (Utah senator),806372230,C
Ethiopia,Seifu Mikael,806372492,C
Egypt,Mohammed Naguib,806372496,C
Egypt,List of Presidents of Egypt,806372528,C
"Congo, Dem. Rep. of",List of mayors of Goma,806372703,C
Sri Lanka,Chathura Senarathne,806373877,C
Germany,Christine Hohmann-Dennhardt,806374055,C
Germany,Franz Schönhuber,806374873,C
Spain,Gotzone Mora,806375489,C
Ghana,Malik Yakubu,806375950,C
Maldives,Mohamed Amin Didi,806376166,C
Spain,Joana Ortega,806376506,C
Egypt,Vice-President of Egypt,806377438,C
Romania,Udriște Năsturel,806377556,C
New Zealand,John Bevan (politician),806378025,C
Maldives,President of the Maldives,806378141,C
United States,Gouverneur Morris,806380699,C
Maldives,Vice President of the Maldives,806381439,C
Hungary,László Szalay,806381475,C
Maldives,Prime Minister of the Maldives,806382215,C
Maldives,Ibrahim Nasir,806383210,C
"Congo, Dem. Rep. of",Victor Nendaka Bika,806383479,C
Maldives,Ibrahim Shihab,806383943,C
Pakistan,Salima Hashmi,806384943,C
United Kingdom,Jon Lansman,806385240,C
India,Zamru Manglu Kahandole,806385533,C
India,Shivendra Bijoy Malla Deb,806385870,C
Finland,Pentti Oinonen,806385993,C
Gambia,Fatou Bensouda,806387232,C
Ukraine,Lev Rebet,806387519,C
Argentina,José Ignacio Rucci,806387914,C
Tajikistan,Sherali Mirzo,806389355,C
Somalia,Abdurrahman Mahmoud Aidiid,806391955,C
Iraq,Leyla Qasim,806393629,C
China,Chen Chuanping,806394394,C
Canada,Kevin Murphy (Canadian politician),806394419,C
Jordan,Zaid ibn Shaker,806394553,C
New Zealand,Bruce Jesson,806394681,C
Poland,Józef Poniatowski,806394996,C
United States,James Henry Lane (Union general),806395302,C
Estonia,Jüri Jaanson,806396405,C
Benin,Patrice Talon,806396411,C
Mozambique,Aires Ali,806397404,C
Iran,Nahid Khodakarami,806397533,C
Iran,Hassan Rouhani,806397563,C
Sierra Leone,Victor Bockarie Foh,806397669,C
South Korean,Min Byung-doo,806399005,C
United States,Rudy Moise,806399157,C
Iraq,Mustafa Barzani,806400094,C
"Korea, South",Min Yeong-chan,806400384,C
"Korea, South",Min Won-sik,806401200,C
United States,Phillip Jackson,806403304,C
Canada,Ambrose Shea,806403528,C
"Korea, South",Sunwoo Hwi,806403730,C
Spain,Lourdes Auzmendi,806405643,C
United States,James Forrestal,806406121,C
Vietnam,Tôn Đức Thắng,806406535,C
"Korea, North",O Jin-u,806406893,C
Afghanistan,Barakzai dynasty,806407981,C
Grenada,Governor-General of Grenada,806408047,C
New Zealand,Ian Hill (diplomat),806408125,C
Saint Lucian,Governor-General of Saint Lucia,806408228,C
Kazakhstan,President of Kazakhstan,806408820,C
Canada,Peter Donolo,806408968,C
Afghanistan,Ismail Balkhi,806409054,C
Tunisia,Hedi Amara Nouira,806409345,C
Japan,List of Japanese prime ministers by longevity,806411021,C
China,Han Yuqun,806412646,C
Peru,Víctor Raúl Haya de la Torre,806413054,C
Montserratian,Governor of Montserrat,806415676,C
Comoros,Vice-President of the Comoros,806415694,C
Kyrgyzstan,Raisa Atambayeva,806416207,C
Kyrgyzstan,Almazbek Atambayev,806416264,C
Spain,Antonio García-Trevijano,806417496,C
Iraq,Ayad Allawi,806417674,C
Portugal,António Abreu,806418810,C
Turkey,Aysel Baykal,806418897,C
Federated States of Micronesia,Governor of Yap,806418980,C
Azerbaijan,Mammad Amin Rasulzadeh,806420439,C
Mexico,Mercedes Colín Guadarrama,806420853,C
Mexico,Beatriz Collado Lara,806420953,C
Ivorian,Dagobert Banzio,806421729,C
France,Claudie Haigneré,806421958,C
Guinea,Diallo Telli,806422119,C
Kyrgyzstan,Maxim Bakiyev,806422813,C
Turkey,Güler İleri,806424346,C
Australia,Fred Nile,806424695,C
Egypt,Mahmoud Abouelleil,806425332,C
Latvia,Inese Šlesere,806425407,C
Turkey,Işılay Saygın,806425607,C
Saudi Arabia,Muhammad bin Nayef,806425651,C
Germany,Karl Ravens,806426171,C
Canada,Mike Harcourt,806426710,C
Vietnam,Trần Đại Quang,806427124,C
Canada,George Springate,806427506,C
Malta,Peter Paul Busuttil,806427741,C
New Zealand,Jim Anderton,806428388,C
Somalia,President of Somalia,806428601,C
Iran,Mohammad-Hossein Moghimi,806429221,C
Philippines,Luis Raymund Villafuerte,806429269,C
Iran,Morteza Saghaeiannejad,806429338,C
Turkey,Nermin Neftçi,806429814,C
"Korea, North",Kim Tu-bong,806429844,C
South Africa,Francis William Reitz,806431046,C
Comoros,Ibrahim Aboubacar,806431814,C
Tanzania,Subira Khamis Mgalu,806431924,C
Martinique,Henry Jean-Baptiste,806431975,C
France,Boinali Saïd,806432050,C
Pakistan,Mohammad Aslam Bhutani,806432704,C
Ireland,Hugh Conway (Lord Treasurer),806433208,C
Kyrgyzstan,Kurmanbek Bakiyev,806433405,C
Norway,Sigrid Stray,806434123,C
Nigeria,Grace Folashade Bent,806434799,C
Australia,Michael Coutts-Trotter,806435492,C
India,Phoolan Devi,806436876,C
Russia,Vasily Skalon,806437433,C
United Kingdom,John Norton-Griffiths,806438352,C
United States,Grace Ross,806438353,C
Dominican Republic,Max Puig,806438413,C
Iran,Zahra Sadr-Azam Nouri,806438465,C
South Korean,Choe Kwang-shik,806439224,C
Nepal,Prakash Chandra Lohani,806439588,C
Uzbekistan,Qobul Berdiyev,806440332,C
Nigeria,Abdulmumin Jibrin,806440862,C
Argentina,Roque Sáenz Peña,806441203,C
Venezuela,Patricia Rucker,806442839,C
United Arab Emirates,Abdullah bin Zayed Al Nahyan,806443771,C
Denmark,Joachim Olsen,806446287,C
China,Xuanzang,806447549,C
India,Mahendra Karma,806448447,C
Saudi Arabia,King of Saudi Arabia,806450596,C
Japan,Manabu Horii,806451680,C
Uzbekistan,Kadyr Gulyamov,806452240,C
France,Charles de Gaulle,806453382,C
Bangladesh,Muhammad Mahbubur Rahman,806453846,C
Somalia,Fadumo Dayib,806455331,C
Japan,Tōru Hashimoto,806455685,C
United Kingdom,Menzies Campbell,806456329,C
China,Duke of Zhou,806457259,C
New Zealand,Graham Capill,806460468,C
United States,Warren Daniel,806460970,C
Malawi,Henry Masauko Blasius Chipembere,806461725,C
"Korea, South",Governor-General of Korea,806461795,C
South Korean,Choi Kyu-hah,806462613,C
Netherlands,John Loudon (politician),806463880,C
Canada,Alexander Tilloch Galt,806464279,C
Paraguay,Fernando Lugo,806464775,C
Croatia,Slobodan Lang,806466645,C
China,Sun Yi,806467016,C
Mexico,Elsa Conde Rodríguez,806468076,C
Nepal,Bidya Sundar Shakya,806468208,C
Spain,Juan de Escobedo,806469298,C
New Zealand,Graham Scott (public servant),806469333,C
Mexico,Maricela Contreras Julián,806470353,C
India,Kalvakuntla Chandrashekhar Rao,806470589,C
Spain,List of viceroys of Catalonia,806470880,C
New Zealand,Grahame Thorne,806471954,C
Austria,Engelbert Dollfuss,806472203,C
Libya,Khalifa al-Ghawil,806474260,C
Japan,Tadatomo Yoshida,806475926,C
India,Gaya Singh,806476255,C
Ukraine,Vitali Klitschko,806477511,C
Fiji,Jai Ram Reddy,806478058,C
Colombia,Piedad Córdoba,806478265,C
Mexico,Martha Córdova Bernal,806478579,C
Mexico,María Corella Manzanilla,806478787,C
Mexico,Claudia Corichi García,806478889,C
Mexico,Lorena Corona Valdés,806479527,C
Mexico,María Corona Nakamura,806479564,C
Chile,José Miguel Insulza,806481036,C
Mexico,María Mercedes Corral Aguilar,806481458,C
Spain,Rafael Corrales,806481551,C
Portugal,Ricardo Baptista Leite,806482808,C
United Kingdom,"David Cecil, 6th Marquess of Exeter",806483731,C
